time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-30 00:00:00+00:00,,,1,1
2025-07-01 00:00:00+00:00,,,1,1
2025-07-02 00:00:00+00:00,,,9,1
2025-07-04 00:00:00+00:00,1.0,1.0,60,2
2025-07-05 00:00:00+00:00,2.0,2.0,4,2
2025-07-07 00:00:00+00:00,6.0,6.0,36,1
2025-07-08 00:00:00+00:00,2.0,2.0,13,3
2025-07-09 00:00:00+00:00,5.0,5.0,24,2
2025-07-10 00:00:00+00:00,1.0,1.0,1,1
2025-07-11 00:00:00+00:00,,,6,3
